id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1686492,2,2016-06-24 06:04:38,2016-06-24 06:12:14,3,-73.9904556274414,40.75661849975586,-73.97160339355469,40.758087158203125,N,456
id3948169,1,2016-02-20 02:38:23,2016-02-20 02:56:37,4,-74.00155639648438,40.73083114624024,-73.95683288574217,40.7664794921875,N,1094
id0965198,1,2016-04-01 22:25:20,2016-04-01 22:34:38,2,-73.97884368896483,40.74489974975586,-73.99209594726561,40.75438690185546,N,558
id0668467,2,2016-03-29 14:05:05,2016-03-29 14:38:50,1,-73.9671859741211,40.76933288574219,-74.00174713134764,40.7227783203125,N,2025
id2655363,1,2016-04-19 18:39:03,2016-04-19 18:47:16,1,-73.95915222167967,40.78043365478516,-73.94099426269531,40.802143096923835,N,493
id2887935,1,2016-03-22 16:17:18,2016-03-22 16:32:50,1,-73.97826385498048,40.78632354736328,-73.95614624023438,40.7679443359375,N,932
id2097428,1,2016-04-28 21:44:18,2016-04-28 22:01:11,2,-73.98554992675781,40.76284790039063,-73.95549774169923,40.80913543701172,N,1013
id3148768,2,2016-03-13 20:46:43,2016-03-13 20:47:58,5,-73.96919250488281,40.754371643066406,-73.96914672851561,40.75020980834961,N,75
id2026295,2,2016-01-12 09:55:25,2016-01-12 10:02:19,1,-73.97400665283203,40.794109344482415,-73.96215057373048,40.80535888671875,N,414
id1149931,2,2016-05-05 13:33:10,2016-05-05 14:01:12,1,-74.00981903076173,40.7097282409668,-73.98198699951173,40.75728988647461,N,1682
id3574147,2,2016-06-22 09:24:31,2016-06-22 09:50:08,1,-73.99456787109375,40.68967819213867,-74.00508117675781,40.75157928466797,N,1537
id0895224,1,2016-04-10 02:38:10,2016-04-10 02:57:13,1,-73.98736572265625,40.7197380065918,-74.02791595458984,40.63156509399414,N,1143
id0423602,2,2016-04-30 21:44:47,2016-04-30 22:13:05,1,-73.99212646484375,40.72513198852539,-73.9764633178711,40.765430450439446,N,1698
id0435232,2,2016-02-05 22:05:27,2016-02-05 22:18:56,3,-73.99002838134764,40.71958160400391,-73.99015808105469,40.73793029785156,N,809
id2446680,2,2016-04-22 09:08:20,2016-04-22 09:20:36,1,-74.00232696533203,40.729610443115234,-73.99210357666014,40.74277114868164,N,736
id0237857,1,2016-06-08 08:04:26,2016-06-08 08:10:24,1,-73.99706268310547,40.74735641479492,-74.00568389892578,40.750930786132805,N,358
id3707893,2,2016-03-08 13:10:25,2016-03-08 13:26:06,1,-73.98979949951173,40.76729965209961,-73.95233154296875,40.7923698425293,N,941
id0228097,2,2016-03-17 20:54:38,2016-03-17 21:05:08,1,-73.99346160888672,40.74494934082031,-73.99954986572266,40.72845077514648,N,630
id2086249,2,2016-03-27 16:50:08,2016-03-27 17:04:30,2,-74.0041732788086,40.74215316772461,-73.99612426757811,40.723575592041016,N,862
id2569337,2,2016-04-22 20:01:02,2016-04-22 20:21:11,1,-74.00382995605469,40.721710205078125,-73.98873138427734,40.73099136352539,N,1209
id3678361,1,2016-04-13 13:26:55,2016-04-13 13:37:55,1,-73.97977447509764,40.765522003173835,-73.9908676147461,40.7656364440918,N,660
id2459858,1,2016-04-04 20:13:39,2016-04-04 20:17:31,1,-73.98000335693358,40.72692108154297,-73.98236083984375,40.7210350036621,N,232
id2826386,1,2016-06-07 12:38:17,2016-06-07 13:09:17,1,-74.00484466552734,40.74787521362305,-73.97232818603516,40.749706268310554,N,1860
id1571407,2,2016-01-06 19:59:24,2016-01-06 20:05:52,1,-73.97247314453125,40.76234817504882,-73.95572662353516,40.76848983764648,N,388
id2328464,2,2016-05-01 03:33:35,2016-05-01 04:11:19,2,-74.00321197509764,40.75059509277344,-73.90672302246092,40.69440078735352,N,2264
id3487061,1,2016-04-29 05:52:17,2016-04-29 05:54:42,1,-73.97074127197266,40.755977630615234,-73.96319580078125,40.764514923095696,N,145
id1726186,1,2016-04-28 12:38:24,2016-04-28 13:23:15,2,-73.96299743652342,40.778316497802734,-73.9979019165039,40.72796630859375,N,2691
id3193324,1,2016-04-02 02:05:43,2016-04-02 02:09:57,1,-73.9453125,40.80010223388672,-73.93819427490233,40.79646301269531,N,254
id0831696,2,2016-04-11 10:21:23,2016-04-11 10:42:55,1,-73.97589111328125,40.76390838623047,-73.97398376464845,40.747291564941406,N,1292
id0204853,2,2016-02-21 10:07:19,2016-02-21 10:09:25,1,-73.99088287353516,40.72829055786133,-73.99124145507811,40.72338104248047,N,126
id0431330,1,2016-01-09 00:07:24,2016-01-09 00:26:46,1,-73.98853302001953,40.73542785644531,-73.9521484375,40.70996856689453,N,1162
id0866726,2,2016-06-04 21:56:46,2016-06-04 22:07:44,3,-73.98527526855469,40.727642059326165,-73.95965576171875,40.762893676757805,N,658
id3580008,2,2016-04-23 18:06:22,2016-04-23 18:14:24,1,-73.96730041503906,40.76269912719727,-73.98029327392578,40.76522064208984,N,482
id2671336,2,2016-03-08 23:04:57,2016-03-08 23:31:50,2,-73.98710632324217,40.7204704284668,-73.88223266601561,40.75397491455078,N,1613
id0296405,2,2016-05-25 22:24:09,2016-05-25 22:41:34,1,-74.00531005859375,40.74650573730469,-73.96492767333984,40.803577423095696,N,1045
id2794111,2,2016-04-10 09:12:19,2016-04-10 09:34:47,1,-73.97351837158203,40.75531005859375,-73.77707672119139,40.6467399597168,N,1348
id0772665,1,2016-04-30 18:51:59,2016-04-30 19:00:32,1,-73.98930358886719,40.723026275634766,-73.9807357788086,40.7141990661621,N,513
id0950090,2,2016-01-13 09:15:07,2016-01-13 09:16:55,1,-73.98677825927734,40.76136016845703,-73.98236083984375,40.767608642578125,N,108
id3200956,2,2016-01-04 11:11:30,2016-01-04 11:21:06,1,-73.98098754882812,40.764591217041016,-73.99083709716798,40.74925994873047,N,576
id3287353,2,2016-05-03 16:26:52,2016-05-03 16:34:07,2,-73.9850311279297,40.74481964111328,-73.98731994628906,40.753360748291016,N,435
id3398364,2,2016-02-26 17:58:48,2016-02-26 18:05:32,1,-73.99058532714845,40.76645660400391,-73.98468780517578,40.7607650756836,N,404
id1718367,1,2016-04-02 14:08:07,2016-04-02 14:21:04,1,-73.98309326171875,40.734500885009766,-73.9765396118164,40.75146484375,N,777
id1171782,2,2016-03-27 13:07:47,2016-03-27 13:11:52,1,-73.99011993408203,40.7468376159668,-73.98104858398438,40.75980758666992,N,245
id2974062,1,2016-03-23 06:28:33,2016-03-23 06:36:55,1,-73.96946716308594,40.757572174072266,-73.95130920410156,40.791107177734375,N,502
id1226617,2,2016-04-01 00:18:00,2016-04-01 00:24:47,3,-73.99160766601561,40.744388580322266,-73.98982238769531,40.76168823242188,N,407
id1848740,1,2016-04-06 17:20:05,2016-04-06 17:43:04,1,-73.97368621826173,40.7636947631836,-74.00295257568358,40.72356796264648,N,1379
id2947695,1,2016-05-10 12:24:18,2016-05-10 12:32:12,1,-73.96910858154298,40.76956558227539,-73.96675109863281,40.76428985595703,N,474
id1651224,2,2016-06-16 12:18:12,2016-06-16 12:45:53,1,-73.99034881591797,40.73093032836913,-73.86463165283203,40.77022933959961,N,1661
id2452479,1,2016-06-19 01:08:43,2016-06-19 01:33:47,1,-73.87303161621094,40.774124145507805,-73.97274017333984,40.67433547973633,N,1504
id2199515,1,2016-02-09 07:26:56,2016-02-09 07:46:37,1,-73.96145629882812,40.75750350952149,-73.9706802368164,40.79012298583984,N,1181
id0357161,2,2016-05-27 20:09:39,2016-05-27 20:26:40,1,-73.98316192626953,40.72126007080078,-73.98435974121092,40.7535514831543,N,1021
id1881590,2,2016-06-17 05:11:53,2016-06-17 05:32:46,2,-73.98538208007811,40.72185134887695,-73.93433380126953,40.79813003540039,N,1253
id2631404,2,2016-05-21 12:04:47,2016-05-21 12:21:21,1,-73.99149322509764,40.71682357788086,-73.97991180419923,40.74910736083984,N,994
id2627021,1,2016-02-22 13:07:19,2016-02-22 13:13:16,1,-74.00041198730467,40.727046966552734,-74.0038833618164,40.72262954711913,N,357
id3895903,2,2016-03-19 19:41:42,2016-03-19 20:34:28,2,-73.78994750976561,40.647071838378906,-74.00943756103516,40.73811340332031,N,3166
id3492285,2,2016-02-14 23:32:49,2016-02-14 23:44:20,2,-74.00442504882812,40.73777770996094,-73.98403930664062,40.723899841308594,N,691
id1711774,2,2016-05-16 12:43:36,2016-05-16 12:49:28,3,-73.99073791503906,40.73965072631836,-73.98289489746092,40.74119567871094,N,352
id3529700,2,2016-01-03 10:35:30,2016-01-03 10:48:27,1,-73.99518585205078,40.76026153564453,-73.9611587524414,40.76915740966797,N,777
id1902983,2,2016-02-12 08:28:53,2016-02-12 08:37:59,5,-73.97025299072266,40.75946044921875,-73.98193359375,40.75381088256836,N,546
id0798571,2,2016-06-25 21:29:17,2016-06-25 21:38:57,5,-73.9865493774414,40.73014831542969,-74.00424194335938,40.73103713989258,N,580
id2483437,2,2016-06-09 21:19:05,2016-06-09 21:29:03,1,-73.99886322021484,40.760417938232415,-73.97919464111328,40.7534294128418,N,598
id3265103,1,2016-05-08 10:25:20,2016-05-08 10:40:39,2,-73.98527526855469,40.687198638916016,-73.98440551757811,40.73941421508789,N,919
id1142460,2,2016-04-18 10:47:52,2016-04-18 11:30:22,5,-73.87089538574217,40.77373504638672,-73.980224609375,40.76430130004882,N,2550
id0130174,2,2016-03-15 07:01:20,2016-03-15 07:10:05,1,-73.99150848388672,40.75005340576172,-73.98074340820312,40.7551155090332,N,525
id2521583,2,2016-06-21 17:11:00,2016-06-21 18:17:38,2,-73.97421264648438,40.644996643066406,-73.78209686279298,40.64866638183594,N,3998
id3000060,2,2016-02-28 22:47:29,2016-02-28 22:56:28,1,-73.9912567138672,40.75562286376953,-73.9697036743164,40.75700378417969,N,539
id0356930,2,2016-02-19 07:01:47,2016-02-19 07:14:07,1,-73.9886474609375,40.748149871826165,-73.95226287841797,40.78997039794922,N,740
id1350375,2,2016-06-03 14:30:39,2016-06-03 14:59:56,2,-73.95450592041014,40.76708984375,-73.91443634033203,40.76325607299805,N,1757
id0849663,2,2016-03-20 13:05:08,2016-03-20 13:09:56,1,-73.95552062988281,40.77951049804688,-73.9588165283203,40.76838684082031,N,288
id1190407,2,2016-04-28 15:05:38,2016-04-28 15:17:28,1,-73.97427368164062,40.761882781982415,-73.98530578613281,40.74684143066406,N,710
id3541869,2,2016-01-05 00:17:21,2016-01-05 00:22:31,4,-73.97447204589844,40.75617980957031,-73.96164703369139,40.76187133789063,N,310
id1578306,2,2016-05-31 09:53:29,2016-05-31 10:26:40,2,-74.01014709472656,40.71889114379882,-73.97730255126953,40.751068115234375,N,1991
id2169551,2,2016-02-22 15:55:10,2016-02-22 16:22:43,4,-73.87301635742188,40.774028778076165,-73.97563934326173,40.794292449951165,N,1653
id0876282,1,2016-03-15 21:34:18,2016-03-15 21:44:04,1,-73.98949432373048,40.72066879272461,-73.97403717041014,40.74830627441406,N,586
id2044359,2,2016-05-15 03:52:40,2016-05-15 04:00:02,3,-74.00387573242188,40.7516975402832,-73.98043060302734,40.77642059326172,N,442
id2369169,2,2016-02-21 14:30:25,2016-02-21 14:40:22,2,-73.9996566772461,40.73358154296875,-73.9902114868164,40.748580932617195,N,597
id2581417,1,2016-05-18 01:52:20,2016-05-18 01:57:07,1,-73.94903564453125,40.78170394897461,-73.94490814208984,40.7917594909668,N,287
id2759988,2,2016-06-15 06:16:25,2016-06-15 06:20:51,2,-73.9778823852539,40.72968292236328,-73.9896469116211,40.73843383789063,N,266
id1752376,2,2016-01-21 19:18:32,2016-01-21 19:27:01,1,-73.99481964111328,40.760475158691406,-73.98001098632812,40.76565933227539,N,509
id3331117,1,2016-04-12 06:48:13,2016-04-12 06:57:26,1,-73.98106384277344,40.7473258972168,-73.98223114013672,40.76306915283203,N,553
id3619989,2,2016-04-10 21:30:16,2016-04-10 21:38:06,1,-73.97686767578125,40.74737930297852,-73.95638275146483,40.76736831665039,N,470
id3283198,2,2016-03-19 17:07:28,2016-03-19 17:26:34,2,-73.9733123779297,40.764122009277344,-73.99337005615233,40.72429656982422,N,1146
id3719711,1,2016-02-17 07:21:07,2016-02-17 07:26:53,1,-73.9830551147461,40.77685928344727,-73.95896911621094,40.80949401855469,N,346
id3330871,2,2016-04-04 21:25:19,2016-04-04 21:53:22,3,-73.77914428710938,40.64670181274414,-73.9835433959961,40.721878051757805,N,1683
id1183099,2,2016-05-30 02:23:49,2016-05-30 02:26:55,1,-74.00289916992188,40.74540328979492,-73.99832916259764,40.755645751953125,N,186
id1632924,2,2016-05-10 19:42:53,2016-05-10 19:57:41,1,-73.98406219482422,40.761428833007805,-74.0075912475586,40.74068069458008,N,888
id1206419,2,2016-01-10 10:44:46,2016-01-10 10:51:21,1,-73.95659637451173,40.76699066162109,-73.95987701416014,40.77880859375,N,395
id2709426,2,2016-03-13 00:40:01,2016-03-13 00:44:31,2,-73.95420074462889,40.741260528564446,-73.90619659423827,40.7252311706543,N,270
id3327401,2,2016-06-03 17:34:52,2016-06-03 17:47:56,1,-73.9925765991211,40.737468719482415,-73.99846649169923,40.75025177001953,N,784
id2121381,2,2016-03-07 15:43:56,2016-03-07 15:51:21,1,-73.97921752929686,40.75291061401367,-73.98341369628906,40.74121475219727,N,445
id0539570,2,2016-01-31 14:29:12,2016-01-31 14:34:38,5,-74.0024185180664,40.75112915039063,-73.9934310913086,40.75225830078125,N,326
id3555532,2,2016-01-22 13:35:04,2016-01-22 14:22:30,2,-73.78997802734375,40.64409637451172,-73.86474609375,40.770301818847656,N,2846
id3100932,2,2016-05-24 18:33:09,2016-05-24 18:47:54,1,-73.97364044189453,40.747661590576165,-73.99364471435547,40.73555755615234,N,885
id3422456,2,2016-02-06 23:19:39,2016-02-06 23:50:35,5,-74.00247192382812,40.74998092651367,-73.97566223144531,40.740421295166016,N,1856
id0991519,2,2016-01-23 04:13:14,2016-01-23 04:21:52,2,-73.92816925048828,40.70500946044922,-73.94972229003906,40.70745849609375,N,518
id1051703,1,2016-05-30 23:39:06,2016-05-30 23:51:52,1,-73.99459838867188,40.75056838989258,-73.97512054443358,40.72993087768555,N,766
id1963075,2,2016-05-24 20:50:50,2016-05-24 21:05:10,1,-74.00157928466798,40.74108123779297,-73.97808074951173,40.75278091430664,N,860
id0606392,1,2016-04-15 14:33:29,2016-04-15 15:05:43,1,-73.98295593261719,40.75805282592773,-74.01311492919923,40.70570373535156,N,1934
id2363395,2,2016-02-18 19:10:45,2016-02-18 19:14:07,2,-73.9879608154297,40.6711311340332,-73.97818756103516,40.670841217041016,N,202
id0622622,2,2016-06-28 22:14:35,2016-06-28 22:22:30,1,-74.00332641601561,40.73255157470703,-73.98464965820312,40.729690551757805,N,475
id3705663,2,2016-03-19 19:21:30,2016-03-19 19:27:29,1,-73.9871368408203,40.77605819702149,-73.97715759277344,40.77972030639648,N,359
id1896047,1,2016-06-18 11:38:43,2016-06-18 11:46:40,1,-74.00391387939453,40.74772644042969,-73.98756408691406,40.745113372802734,N,477
id0285345,1,2016-03-04 16:41:07,2016-03-04 16:49:57,1,-73.97386169433594,40.792091369628906,-73.98228454589844,40.77560424804688,N,530
id3615139,2,2016-05-29 18:27:18,2016-05-29 18:40:48,3,-73.99771118164062,40.74664688110352,-74.00286102294923,40.76045989990234,N,810
id0743425,2,2016-04-20 18:43:13,2016-04-20 19:03:39,6,-73.9733123779297,40.7553596496582,-73.99786376953125,40.740478515625,N,1226
id3159318,2,2016-03-16 22:49:12,2016-03-16 22:56:08,2,-73.95626831054686,40.80324172973633,-73.97502136230467,40.79262161254882,N,416
id2758337,2,2016-03-04 08:37:33,2016-03-04 08:52:00,1,-73.98092651367188,40.74282836914063,-73.99980926513672,40.74100112915039,N,867
id1833146,1,2016-02-26 17:34:12,2016-02-26 17:44:45,1,-73.96574401855469,40.75852966308594,-73.98493957519531,40.742897033691406,N,633
id0221697,2,2016-02-26 14:40:19,2016-02-26 14:50:14,1,-73.9726333618164,40.7647705078125,-73.97772979736328,40.75204086303711,N,595
id2636341,2,2016-02-13 16:42:49,2016-02-13 16:54:27,1,-73.99674224853516,40.71841812133789,-73.99630737304686,40.69259262084961,N,698
id0664061,2,2016-02-16 21:54:03,2016-02-16 22:21:19,3,-73.78241729736328,40.64449691772461,-73.75939178466798,40.76054382324219,N,1636
id1295193,1,2016-01-04 21:43:03,2016-01-04 21:51:21,1,-73.95465850830078,40.77808380126953,-73.98007965087889,40.78074645996094,N,498
id1697181,1,2016-04-02 12:59:09,2016-04-02 13:03:20,1,-74.00189208984375,40.7411003112793,-73.99589538574217,40.73884201049805,N,251
id3416271,2,2016-06-10 23:32:31,2016-06-10 23:39:58,1,-73.96533966064453,40.796001434326165,-73.94207763671875,40.79872131347656,N,447
id0969927,1,2016-04-29 20:40:26,2016-04-29 21:07:02,1,-73.98641204833984,40.7668342590332,-73.9231948852539,40.74044799804688,N,1596
id0336688,2,2016-06-19 11:15:39,2016-06-19 11:41:00,1,-73.93565368652342,40.76126480102539,-74.00212860107422,40.74679946899414,N,1521
id2704309,1,2016-04-13 10:56:59,2016-04-13 11:26:07,1,-73.97051239013672,40.767913818359375,-73.99777984619139,40.68524932861328,N,1748
id0682058,1,2016-04-28 23:39:43,2016-04-28 23:44:03,1,-73.98801422119139,40.732269287109375,-73.9813461303711,40.72495269775391,N,260
id0017896,2,2016-03-28 22:07:02,2016-03-28 22:26:10,1,-74.0000457763672,40.72833633422852,-73.95945739746092,40.81542205810546,N,1148
id3122239,1,2016-04-24 00:54:15,2016-04-24 01:08:04,1,-73.99330139160156,40.734962463378906,-73.98486328125,40.721355438232415,Y,829
id3572192,2,2016-03-23 01:29:35,2016-03-23 01:38:27,1,-74.0003662109375,40.73014068603516,-73.97635650634764,40.751270294189446,N,532
id1850480,1,2016-01-21 09:30:48,2016-01-21 09:36:23,1,-73.9987030029297,40.74544525146485,-74.00437927246092,40.75109100341797,N,335
id0764712,1,2016-03-22 22:37:29,2016-03-22 22:42:38,1,-73.96103668212889,40.76087188720703,-73.95916748046875,40.771766662597656,N,309
id2280810,2,2016-03-25 18:09:40,2016-03-25 18:19:05,1,-74.00457763671875,40.724369049072266,-73.99723052978516,40.7470588684082,N,565
id3370953,1,2016-06-15 09:49:06,2016-06-15 09:57:03,1,-73.99993133544923,40.73341751098633,-73.9886016845703,40.73686981201172,N,477
id0204554,2,2016-02-09 16:35:45,2016-02-09 16:48:59,1,-73.95304107666014,40.783069610595696,-73.9738998413086,40.79199981689453,N,794
id3260061,2,2016-04-24 21:28:11,2016-04-24 21:33:17,6,-73.97801208496092,40.78902816772461,-73.96736145019531,40.78797912597656,N,306
id2254113,2,2016-05-05 10:06:54,2016-05-05 10:33:14,1,-74.00818634033203,40.73771286010742,-73.97859954833984,40.750736236572266,N,1580
id1616503,1,2016-01-20 10:57:24,2016-01-20 11:06:50,1,-73.98189544677734,40.75809097290039,-73.98194122314453,40.777645111083984,N,566
id2325486,2,2016-05-25 23:21:00,2016-05-25 23:25:29,2,-73.91851806640625,40.76761245727539,-73.91083526611328,40.76071166992188,N,269
id2216120,1,2016-02-13 18:47:34,2016-02-13 18:50:07,1,-73.95030212402342,40.7713737487793,-73.94326782226561,40.777339935302734,N,153
id1767870,1,2016-01-14 14:00:34,2016-01-14 14:02:01,1,-73.95655822753906,40.781063079833984,-73.95227813720702,40.786094665527344,N,87
id3249229,2,2016-02-07 19:14:07,2016-02-07 19:18:24,1,-73.96153259277344,40.75999069213867,-73.9477310180664,40.77518844604492,N,257
id3979860,1,2016-06-01 08:54:39,2016-06-01 09:01:47,1,-73.97613525390625,40.77610397338867,-73.96417999267578,40.77141952514648,N,428
id2460043,2,2016-06-23 23:23:31,2016-06-23 23:27:59,2,-73.99639129638672,40.7237548828125,-73.98780822753906,40.73811340332031,N,268
id2637260,1,2016-04-11 17:17:37,2016-04-11 17:39:16,1,-73.9623794555664,40.779205322265625,-73.93118286132812,40.76314163208008,N,1299
id3160209,1,2016-02-16 22:55:53,2016-02-16 23:07:42,1,-73.99027252197266,40.75587844848633,-73.99000549316406,40.72646713256836,N,709
id3279951,1,2016-01-26 10:35:54,2016-01-26 10:56:58,1,-73.9924087524414,40.74368667602539,-73.97183990478516,40.75390625,N,1264
id0352174,1,2016-02-03 01:32:06,2016-02-03 01:38:55,1,-73.98661041259764,40.71967315673828,-74.00402069091797,40.71702194213867,N,409
id0217319,2,2016-03-31 05:05:40,2016-03-31 05:29:06,5,-73.96961975097656,40.75714111328125,-73.78872680664062,40.641498565673835,N,1406
id3205559,1,2016-04-25 19:42:06,2016-04-25 19:48:20,1,-73.99024963378906,40.740280151367195,-73.98004150390625,40.74877548217773,N,374
id2707186,1,2016-03-05 17:01:33,2016-03-05 17:12:55,2,-73.96224975585938,40.77923583984375,-73.98094177246092,40.76285171508789,N,682
id0333868,2,2016-02-13 04:00:19,2016-02-13 04:04:41,1,-74.00183868408203,40.75077438354492,-73.9886703491211,40.76892852783203,N,262
id3700215,2,2016-05-06 19:02:42,2016-05-06 19:14:11,1,-74.0140380859375,40.7130012512207,-74.00474548339844,40.737571716308594,N,689
id3989884,2,2016-06-07 21:02:14,2016-06-07 21:16:32,1,-73.99395751953125,40.766719818115234,-73.96299743652342,40.75593948364258,N,858
id2749802,1,2016-05-08 10:56:39,2016-05-08 11:01:56,1,-73.99028778076173,40.746288299560554,-73.97669219970702,40.764026641845696,N,317
id1821585,1,2016-05-23 21:36:20,2016-05-23 21:44:43,1,-73.95574951171875,40.771728515625,-73.97779846191406,40.77889633178711,N,503
id0391151,2,2016-04-09 13:12:35,2016-04-09 13:22:38,1,-73.98062896728516,40.75807189941406,-73.97969055175781,40.76522064208984,N,603
id3699647,2,2016-05-06 11:38:49,2016-05-06 11:59:58,1,-73.99069213867188,40.755950927734375,-73.97138214111328,40.7640495300293,N,1269
id1601601,2,2016-03-16 08:13:56,2016-03-16 08:24:52,2,-73.97986602783203,40.770450592041016,-73.96258544921875,40.776321411132805,N,656
id1437962,2,2016-04-29 09:57:26,2016-04-29 10:15:03,5,-74.00099182128906,40.722015380859375,-73.94746398925781,40.70009613037109,N,1057
id3386344,1,2016-02-28 17:17:12,2016-02-28 17:25:29,2,-74.00699615478516,40.70979309082031,-74.00999450683594,40.73240661621094,N,497
id1725560,2,2016-04-11 07:45:20,2016-04-11 07:53:08,5,-73.97527313232422,40.745826721191406,-73.98808288574217,40.741016387939446,N,468
id0642274,2,2016-01-18 23:31:32,2016-01-18 23:45:40,6,-73.9944076538086,40.750293731689446,-74.00698852539062,40.70792388916016,N,848
id1139311,2,2016-02-21 03:52:14,2016-02-21 04:02:09,1,-74.00770568847656,40.74070358276367,-74.00477600097656,40.71725463867188,N,595
id3363186,2,2016-02-26 23:43:29,2016-02-26 23:46:54,1,-73.9910659790039,40.73329162597656,-73.99982452392578,40.730335235595696,N,205
id2472052,2,2016-02-13 05:29:05,2016-02-13 05:34:24,5,-73.99531555175781,40.7448844909668,-74.000732421875,40.728870391845696,N,319
id0678341,1,2016-03-31 20:25:22,2016-03-31 20:42:14,1,-73.98863220214844,40.73690032958984,-73.98740386962889,40.762149810791016,N,1012
id2175291,2,2016-01-26 21:31:29,2016-01-26 21:47:03,2,-73.98542022705078,40.731781005859375,-74.00579071044923,40.711868286132805,N,934
id3389434,1,2016-05-30 11:44:33,2016-05-30 12:03:44,2,-73.87091064453125,40.77378082275391,-73.99443054199219,40.754898071289055,N,1151
id0980319,2,2016-01-19 06:53:27,2016-01-19 07:00:28,1,-74.00042724609375,40.73194122314453,-73.9814224243164,40.759590148925774,N,421
id0543800,2,2016-02-12 08:02:47,2016-02-12 08:07:45,3,-73.98956298828125,40.74721908569336,-73.9798812866211,40.74322891235352,N,298
id3057907,2,2016-05-01 04:44:36,2016-05-01 05:05:28,1,-73.99095916748048,40.73638153076172,-73.91891479492188,40.82870101928711,N,1252
id2179175,1,2016-01-20 10:35:44,2016-01-20 11:13:02,1,-74.01689147949217,40.706336975097656,-73.87066650390625,40.774028778076165,N,2238
id3016328,2,2016-05-31 12:45:51,2016-05-31 12:56:43,1,-73.98915100097656,40.768230438232415,-73.97933197021484,40.78110122680664,N,652
id1501165,2,2016-01-19 12:46:16,2016-01-19 13:11:37,6,-74.00299072265625,40.73561096191406,-73.98584747314453,40.7564811706543,N,1521
id0693760,2,2016-04-14 00:25:18,2016-04-14 00:28:14,1,-73.98535919189453,40.768379211425774,-73.9954833984375,40.75299072265625,N,176
id3714506,2,2016-02-13 01:40:50,2016-02-13 02:09:00,1,-73.99700164794923,40.72042083740234,-73.95603942871092,40.77553176879882,N,1690
id0542789,1,2016-03-30 21:02:49,2016-03-30 21:06:08,1,-73.98045349121092,40.78326416015625,-73.97919464111328,40.77775955200195,N,199
id2532817,2,2016-01-22 18:28:26,2016-01-22 18:47:29,1,-73.94817352294923,40.77439880371094,-73.9981918334961,40.72951889038086,N,1143
id1774635,2,2016-03-22 01:00:11,2016-03-22 01:02:47,1,-73.99108123779298,40.74581146240234,-73.9981689453125,40.74531936645508,N,156
id1047999,2,2016-05-18 13:14:15,2016-05-18 13:35:09,1,-73.99400329589844,40.751628875732415,-73.9754180908203,40.74980163574219,N,1254
id0450073,1,2016-03-22 21:51:49,2016-03-22 22:00:23,2,-73.94248199462889,40.84098815917969,-73.90812683105469,40.88489532470703,N,514
id0804809,1,2016-05-05 20:06:48,2016-05-05 20:12:26,2,-73.9389419555664,40.75200653076172,-73.92697143554686,40.75875854492188,N,338
id3239777,1,2016-01-09 12:23:06,2016-01-09 12:27:02,2,-73.9858169555664,40.73013687133789,-73.98796844482422,40.738162994384766,N,236
id3249906,2,2016-03-25 16:58:41,2016-03-25 17:11:10,2,-73.97190856933594,40.763080596923835,-73.97763824462889,40.79214096069336,N,749
id0874681,2,2016-06-10 10:17:06,2016-06-10 10:27:04,5,-73.97525787353516,40.78976821899414,-73.95800018310547,40.78480911254882,N,598
id0653703,2,2016-02-18 20:59:49,2016-02-18 21:16:35,2,-73.9854965209961,40.726829528808594,-73.9473876953125,40.7753791809082,N,1006
id3526044,1,2016-04-19 18:12:50,2016-04-19 18:16:16,1,-73.95374298095702,40.77089691162109,-73.96041870117188,40.7737693786621,N,206
id3656117,1,2016-02-15 21:40:40,2016-02-15 21:58:18,1,-73.99140930175781,40.74946212768555,-74.01233673095702,40.70433044433594,N,1058
id2715708,2,2016-01-13 19:18:39,2016-01-13 19:36:03,1,-73.97508239746092,40.750099182128906,-74.00631713867188,40.73162078857422,N,1044
id0552202,1,2016-03-27 14:48:34,2016-03-27 15:06:38,1,-73.94577026367188,40.802127838134766,-73.9750747680664,40.7371826171875,N,1084
id3376937,1,2016-04-16 23:40:02,2016-04-17 00:13:44,1,-73.99848175048828,40.74535751342773,-73.94470977783203,40.813720703125,N,2022
id2416217,2,2016-03-16 17:47:17,2016-03-16 18:24:19,1,-73.87065887451173,40.77360534667969,-74.01461791992188,40.70816421508789,N,2222
id0026114,1,2016-06-20 08:00:17,2016-06-20 08:07:35,1,-74.00130462646483,40.74671173095703,-73.986572265625,40.73951721191406,N,438
id0314768,2,2016-04-07 18:38:49,2016-04-07 18:53:52,1,-73.98699188232422,40.7224998474121,-73.98697662353516,40.74040985107422,N,903
id1562942,2,2016-06-16 08:53:47,2016-06-16 09:23:36,1,-73.86272430419923,40.76887130737305,-73.89502716064453,40.68139266967773,N,1789
id2551778,2,2016-04-04 18:10:11,2016-04-04 19:15:59,1,-73.78903198242188,40.64154052734375,-73.42503356933594,40.763450622558594,N,3948
id0945244,2,2016-02-25 09:26:39,2016-02-25 09:28:48,2,-73.95478820800781,40.78047561645508,-73.95968627929686,40.77393341064453,N,129
id2660022,1,2016-05-24 13:30:26,2016-05-24 13:55:16,1,-73.99224090576173,40.73866271972656,-73.99517059326173,40.74982070922852,N,1490
