2026-08-28 18:50:06 | eta_pipeline.mlflow_tracking | INFO     | MLFlow tracking URI: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 19:52:02 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to val split ...
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:52:02 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to test split ...
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 19:52:02 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 19:52:02 | eta_pipeline.preprocessing | INFO     | Numeric features    : 34
2026-08-28 19:52:02 | eta_pipeline.preprocessing | INFO     | Categorical features: 0
2026-08-28 19:52:02 | eta_pipeline.preprocessing | INFO     | No NaNs in numeric features - imputation skipped.
2026-08-28 19:52:03 | eta_pipeline.preprocessing | INFO     | StandardScaler fitted on train -> applied to val/test: 34 cols
2026-08-28 19:52:03 | eta_pipeline.preprocessing | INFO     | Dataset version 'v4' persisted at C:\Users\Ganesh\TripDurationPredictions\data\processed\versioned\v4
2026-08-28 19:52:03 | eta_pipeline.preprocessing | INFO     | Preprocessing complete.
2026-08-28 19:52:03 | eta_pipeline.mlflow_tracking | INFO     | Logged preprocessing params to MLflow.
2026-08-28 19:52:03 | eta_pipeline.mlflow_tracking | INFO     | Logged dataset artifacts for version 'v4' to MLflow.
2026-08-28 19:52:03 | main | INFO     | Preprocessing complete - dataset version: v4
2026-08-28 19:52:03 | main | INFO     | Splits - train: 69,839 | val: 9,977 | test: 19,955
2026-08-28 19:52:03 | main | INFO     | Feature count after engineering: 34
2026-08-28 19:52:03 | main | INFO     | ================================================================
2026-08-28 19:52:03 | main | INFO     | Title: STAGE 4 - MODEL TRAINING, COMPARISON & MODEL REGISTRY
2026-08-28 19:52:03 | main | INFO     | ================================================================
2026-08-28 19:52:03 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:52:03 | eta_pipeline.model_training | INFO     | STAGE 5 - MODEL TRAINING & EXPERIMENT TRACKING
2026-08-28 19:52:03 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 19:52:03 | eta_pipeline.model_training | INFO     |   Tuning: linear_regression  (12 iterations x 3-fold CV) ...
2026-08-28 19:52:15 | eta_pipeline.model_training | INFO     |     Best params: {'fit_intercept': False}
2026-08-28 19:52:15 | eta_pipeline.model_training | INFO     |     linear_regression | cv_rmse=15.251  val_rmse=15.134  val_r2=-1.036  (11.2s)
2026-08-28 19:52:42 | eta_pipeline.model_training | INFO     |   Tuning: random_forest  (12 iterations x 3-fold CV) ...
2026-08-28 20:04:41 | eta_pipeline.mlflow_tracking | INFO     | MLFlow tracking URI: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 20:04:42 | eta_pipeline.mlflow_tracking | INFO     | Experiment eta-prediction-pipeline already exists
2026-08-28 20:04:42 | main | INFO     | ================================================================
2026-08-28 20:04:42 | main | INFO     | Title: ETA Prediction Pipeline - NYC Taxi(Kaggle)
2026-08-28 20:04:42 | main | INFO     | ================================================================
2026-08-28 20:04:42 | main | INFO     | MLflow Experiment started: eta-prediction-pipeline
2026-08-28 20:04:42 | main | INFO     | MLflow store: sqlite:///C:\Users\Ganesh\TripDurationPredictions\mlruns\mlflow.db
2026-08-28 20:04:43 | eta_pipeline.mlflow_tracking | INFO     | MLflow parent run started: a246cd2179b047ae92120b3061ca1d9d
2026-08-28 20:04:43 | main | INFO     | ================================================================
2026-08-28 20:04:43 | main | INFO     | Title: STAGE 1 - LOAD NYC TAXI + WEATHER DATA & VALIDATION
2026-08-28 20:04:43 | main | INFO     | ================================================================
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Loading Kaggle NYC Taxi dataset from: C:\Users\Ganesh\TripDurationPredictions\data\raw\NYC.csv
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Raw dataset shape: (100000, 11)
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Raw columns: ['id', 'vendor_id', 'pickup_datetime', 'dropoff_datetime', 'passenger_count', 'pickup_longitude', 'pickup_latitude', 'dropoff_longitude', 'dropoff_latitude', 'store_and_fwd_flag', 'trip_duration']
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Derived eta_minutes from trip_duration_sec.
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Post-mapping shape: (100000, 12)
2026-08-28 20:04:43 | eta_pipeline.ingestion | WARNING  | Weather file not found at: C:\Users\Ganesh\TripDurationPredictions\data\raw\weather_data_nyc.csv — trips will proceed without weather features.
2026-08-28 20:04:43 | eta_pipeline.ingestion | WARNING  | Weather DataFrame is empty — skipping merge. Weather features will be 0.
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Starting validation on 100,000 rows …
2026-08-28 20:04:43 | eta_pipeline.ingestion | WARNING  | Out-of-range GPS coordinates in 94 rows.
2026-08-28 20:04:43 | eta_pipeline.ingestion | WARNING  | Invalid ETA values in 135 rows.
2026-08-28 20:04:43 | eta_pipeline.ingestion | WARNING  | Invalid passenger counts in 1 rows.
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | VALIDATION REPORT
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Total rows              :    100,000
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Missing GPS rows        :          0
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Invalid timestamp rows  :          0
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Out-of-range rows       :         94
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Invalid ETA rows        :        135
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Invalid passenger rows  :          1
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Duplicate trip IDs      :          0
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Quarantined rows        :        229
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Clean rows              :     99,771
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     |   Pass rate               :     99.77%
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | ============================================================
2026-08-28 20:04:43 | eta_pipeline.ingestion | INFO     | Saved clean (99,771 rows) and quarantine (229 rows).
2026-08-28 20:04:43 | eta_pipeline.mlflow_tracking | INFO     | log ingestion metrics completed
2026-08-28 20:04:43 | main | INFO     | Ingestion complete: 99,771 clean rows (99.8% pass rate).
2026-08-28 20:04:43 | main | INFO     | ================================================================
2026-08-28 20:04:43 | main | INFO     | Title: STAGE 2 - EXPLORATORY DATA ANALYSIS
2026-08-28 20:04:43 | main | INFO     | ================================================================
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | ============================================================
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | STARTING EDA
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | ============================================================
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | Dataset shape : 99,771 rows x 15 columns
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | Target skewness  : 2.191
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | Target kurtosis  : 7.839
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | No missing values in clean dataset.
2026-08-28 20:04:45 | eta_pipeline.eda | INFO     | Generating plots ...
2026-08-28 20:04:46 | eta_pipeline.eda | INFO     | Saved: 01_target_distribution.png
2026-08-28 20:04:48 | eta_pipeline.eda | INFO     | Saved: 02_numeric_distributions.png
2026-08-28 20:04:48 | eta_pipeline.eda | INFO     | Saved: 03_categorical_distributions.png
2026-08-28 20:04:49 | eta_pipeline.eda | INFO     | Saved: 04_correlation_heatmap.png
2026-08-28 20:04:49 | eta_pipeline.eda | INFO     | Saved: 05_eta_vs_distance.png
2026-08-28 20:04:50 | eta_pipeline.eda | INFO     | Saved: 06_temporal_patterns.png
2026-08-28 20:04:50 | eta_pipeline.eda | INFO     | Saved: 07_weather_traffic_eta.png
2026-08-28 20:04:51 | eta_pipeline.eda | INFO     | Saved: 08_pickup_density.png
2026-08-28 20:04:51 | eta_pipeline.eda | INFO     | Saved: 09_boxplot_eta_by_hour.png
2026-08-28 20:04:51 | eta_pipeline.eda | INFO     | Summary stats saved: C:\Users\Ganesh\TripDurationPredictions\data\processed\report\eda\summary_stats.json
2026-08-28 20:04:51 | eta_pipeline.eda | INFO     | EDA complete. All outputs in: C:\Users\Ganesh\TripDurationPredictions\data\processed\report\eda
2026-08-28 20:04:51 | eta_pipeline.mlflow_tracking | INFO     | log_eda_summary completed
2026-08-28 20:04:51 | eta_pipeline.mlflow_tracking | INFO     | Logged EDA artifacts to MLflow.
2026-08-28 20:04:51 | main | INFO     | EDA complete - target mean ETA: 13.9 min
2026-08-28 20:04:51 | main | INFO     | ================================================================
2026-08-28 20:04:51 | main | INFO     | Title: STAGE 3 - PREPROCESSING  (split -> engineer -> encode -> scale)
2026-08-28 20:04:51 | main | INFO     | ================================================================
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | PREPROCESSING PIPELINE  (split -> engineer -> encode -> scale)
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Input dataset SHA-256: e00d9139aa37fc2b
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Raw split sizes -> train: 69,839 | val: 9,977 | test: 19,955
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to train split ...
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to val split ...
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Applying feature engineering to test split ...
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | STARTING FEATURE ENGINEERING
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | ============================================================
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     | Feature engineering complete. 25 new features added.
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_deg
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + bearing_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + day_of_week
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lat
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + delta_lon
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dow_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + dropoff_grid_y
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + hour_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_raining
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_rush_hour
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_snowing
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + is_weekend
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + log_haversine_km
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_cos
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + month_sin
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + part_of_day
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_x
2026-08-28 20:04:52 | eta_pipeline.feature_engineering | INFO     |   + pickup_grid_y
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Numeric features    : 34
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | Categorical features: 0
2026-08-28 20:04:52 | eta_pipeline.preprocessing | INFO     | No NaNs in numeric features - imputation skipped.
2026-08-28 20:04:53 | eta_pipeline.preprocessing | INFO     | StandardScaler fitted on train -> applied to val/test: 34 cols
2026-08-28 20:04:54 | eta_pipeline.preprocessing | INFO     | Dataset version 'v5' persisted at C:\Users\Ganesh\TripDurationPredictions\data\processed\versioned\v5
2026-08-28 20:04:54 | eta_pipeline.preprocessing | INFO     | Preprocessing complete.
2026-08-28 20:04:54 | eta_pipeline.mlflow_tracking | INFO     | Logged preprocessing params to MLflow.
2026-08-28 20:04:54 | eta_pipeline.mlflow_tracking | INFO     | Logged dataset artifacts for version 'v5' to MLflow.
2026-08-28 20:04:54 | main | INFO     | Preprocessing complete - dataset version: v5
2026-08-28 20:04:54 | main | INFO     | Splits - train: 69,839 | val: 9,977 | test: 19,955
2026-08-28 20:04:54 | main | INFO     | Feature count after engineering: 34
2026-08-28 20:04:54 | main | INFO     | ================================================================
2026-08-28 20:04:54 | main | INFO     | Title: STAGE 4 - MODEL TRAINING, COMPARISON & MODEL REGISTRY
2026-08-28 20:04:54 | main | INFO     | ================================================================
2026-08-28 20:04:55 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 20:04:55 | eta_pipeline.model_training | INFO     | STAGE 5 - MODEL TRAINING & EXPERIMENT TRACKING
2026-08-28 20:04:55 | eta_pipeline.model_training | INFO     | ============================================================
2026-08-28 20:04:55 | eta_pipeline.model_training | INFO     |   Tuning: linear_regression  (12 iterations x 3-fold CV) ...
2026-08-28 20:05:03 | eta_pipeline.model_training | INFO     |     Best params: {'fit_intercept': False}
2026-08-28 20:05:03 | eta_pipeline.model_training | INFO     |     linear_regression | cv_rmse=15.251  val_rmse=15.134  val_r2=-1.036  (7.9s)
2026-08-28 20:05:30 | eta_pipeline.model_training | INFO     |   Tuning: decision_tree  (12 iterations x 3-fold CV) ...
2026-08-28 20:05:58 | eta_pipeline.model_training | INFO     |     Best params: {'ccp_alpha': np.float64(0.006116531604882809), 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 17, 'min_samples_split': 11}
2026-08-28 20:05:59 | eta_pipeline.model_training | INFO     |     decision_tree | cv_rmse=5.822  val_rmse=5.560  val_r2=0.725  (28.7s)
2026-08-28 20:06:14 | eta_pipeline.model_training | INFO     |   Tuning: gradient_boosting  (12 iterations x 3-fold CV) ...
2026-08-28 20:08:19 | eta_pipeline.model_training | INFO     |     Best params: {'l2_regularization': np.float64(0.388677289689482), 'learning_rate': np.float64(0.061556316037040225), 'max_depth': 12, 'max_iter': 379, 'max_leaf_nodes': 40, 'min_samples_leaf': 34}
2026-08-28 20:08:21 | eta_pipeline.model_training | INFO     |     gradient_boosting | cv_rmse=4.997  val_rmse=4.728  val_r2=0.801  (125.5s)
2026-08-28 20:08:34 | eta_pipeline.model_training | INFO     |   Tuning: xgboost  (12 iterations x 3-fold CV) ...
2026-08-28 20:10:17 | eta_pipeline.serving.api | ERROR    | Predictor warm-up failed: Registered Model with name=eta-best-model not found
  -> Run `python main.py` to train a model, then restart the server.
2026-08-28 20:10:21 | eta_pipeline.model_training | INFO     |     Best params: {'colsample_bytree': np.float64(0.7125779372456224), 'learning_rate': np.float64(0.04950891594495588), 'max_depth': 6, 'n_estimators': 509, 'reg_alpha': np.float64(0.03131329245555858), 'reg_lambda': np.float64(2.1845695491899972), 'subsample': np.float64(0.7799016533479063)}
2026-08-28 20:10:22 | eta_pipeline.model_training | INFO     |     xgboost | cv_rmse=4.995  val_rmse=4.709  val_r2=0.803  (107.5s)
2026-08-28 20:10:32 | eta_pipeline.model_training | INFO     | 
--- Leaderboard (sorted by val_rmse) ---
2026-08-28 20:10:32 | eta_pipeline.model_training | INFO     | 
            model  val_mae  val_rmse  val_r2
          xgboost   3.0495    4.7087  0.8029
gradient_boosting   3.0454    4.7281  0.8013
    decision_tree   3.6980    5.5596  0.7253
linear_regression  13.9220   15.1337 -1.0356
2026-08-28 20:10:34 | eta_pipeline.model_training | INFO     | Leaderboard comparison plot saved: leaderboard_comparison.png
2026-08-28 20:10:34 | eta_pipeline.model_training | INFO     | 
Champion model: gradient_boosting (val_rmse=4.7281)
2026-08-28 20:10:34 | eta_pipeline.model_training | INFO     | Evaluating champion 'gradient_boosting' (val_rmse=4.7281) 
2026-08-28 20:10:35 | eta_pipeline.model_training | INFO     |   test_rmse=4.959  test_r2=0.793
2026-08-28 20:10:35 | eta_pipeline.mlflow_tracking | INFO     | Model registered: name='eta-best-model' version=1 from run=5318156ca23e4c76af45212986e476dd
2026-08-28 20:10:35 | eta_pipeline.mlflow_tracking | INFO     | Model 'eta-best-model' version 1 promoted to Production.
2026-08-28 20:10:36 | eta_pipeline.model_training | INFO     | Leaderboard comparison plot saved: leaderboard_comparison.png
2026-08-28 20:10:36 | main | INFO     | ================================================================
2026-08-28 20:10:36 | main | INFO     | Title: PIPELINE COMPLETE
2026-08-28 20:10:36 | main | INFO     | ================================================================
2026-08-28 20:10:36 | main | INFO     |   Parent run ID        : a246cd2179b047ae92120b3061ca1d9d
2026-08-28 20:10:36 | main | INFO     |   Dataset version      : v5
2026-08-28 20:10:36 | main | INFO     |   Train / Val / Test   : 69,839 / 9,977 / 19,955
2026-08-28 20:10:36 | main | INFO     |   Features             : 34
2026-08-28 20:10:36 | main | INFO     |   Scaler               : StandardScaler
2026-08-28 20:10:36 | main | INFO     |   Encoder              : None
